step,epoch,loss,eval_loss,learning_rate,grad_norm
10,0.018190086402910415,3.8745819091796876,,1.6363636363636366e-05,2.752833366394043
20,0.03638017280582083,3.566248321533203,,3.454545454545455e-05,2.8371872901916504
30,0.054570259208731244,2.7420074462890627,,5.272727272727272e-05,2.2821383476257324
40,0.07276034561164166,2.3353851318359373,,7.090909090909092e-05,2.211897850036621
50,0.09095043201455207,2.0405113220214846,,8.90909090909091e-05,0.9674908518791199
60,0.10914051841746249,1.948028564453125,,0.00010727272727272728,0.8415536284446716
70,0.1273306048203729,1.8928359985351562,,0.00012545454545454546,0.9783574938774109
80,0.14552069122328332,1.7636093139648437,,0.00014363636363636363,1.005661129951477
90,0.16371077762619374,1.7796524047851563,,0.00016181818181818184,1.0430959463119507
100,0.18190086402910413,1.8017192840576173,,0.00018,1.2537014484405518
100,0.18190086402910413,,1.6973150968551636,,
110,0.20009095043201455,1.7728187561035156,,0.00019818181818181821,1.055792212486267
120,0.21828103683492497,1.750910186767578,,0.00019995921928281894,1.3693010807037354
130,0.23647112323783537,1.7263294219970704,,0.00019981829160444514,1.2458975315093994
140,0.2546612096407458,1.6727432250976562,,0.00019957685536765995,1.2818573713302612
150,0.2728512960436562,1.6311038970947265,,0.0001992351536782881,1.1935322284698486
160,0.29104138244656663,1.5982357025146485,,0.00019879353060096603,1.11772620677948
170,0.30923146884947705,1.64696044921875,,0.00019825243081269774,1.163910150527954
180,0.3274215552523875,1.5759363174438477,,0.00019761239915510302,1.1252338886260986
190,0.34561164165529784,1.5532910346984863,,0.00019687408008580784,1.208905577659607
200,0.36380172805820826,1.661235237121582,,0.00019603821702953046,1.1689077615737915
200,0.36380172805820826,,1.5814783573150635,,
210,0.3819918144611187,1.5824374198913573,,0.00019510565162951537,1.4062378406524658
220,0.4001819008640291,1.5151805877685547,,0.00019407732290007023,1.3309720754623413
230,0.4183719872669395,1.6074993133544921,,0.00019295426628105792,1.3114700317382812
240,0.43656207366984995,1.5556014060974122,,0.00019173761259529633,1.1753071546554565
250,0.45475216007276037,1.6156150817871093,,0.00019042858690991574,1.2189291715621948
260,0.47294224647567074,1.62108154296875,,0.00018902850730281992,1.1274796724319458
270,0.49113233287858116,1.5512678146362304,,0.00018753878353549357,1.404025673866272
280,0.5093224192814916,1.6848947525024414,,0.00018596091563349192,1.1900174617767334
290,0.527512505684402,1.5358165740966796,,0.00018429649237604217,1.211318016052246
