step,epoch,loss,eval_loss,learning_rate,grad_norm
10,0.018190086402910415,3.7664207458496093,,1.6363636363636366e-05,4.03211784362793
20,0.03638017280582083,3.022208404541016,,3.454545454545455e-05,3.1902387142181396
30,0.054570259208731244,2.109615707397461,,5.272727272727272e-05,2.191598415374756
40,0.07276034561164166,1.9737926483154298,,7.090909090909092e-05,0.9712434411048889
50,0.09095043201455207,1.8505783081054688,,8.90909090909091e-05,1.0265377759933472
60,0.10914051841746249,1.784111213684082,,0.00010727272727272728,1.3335137367248535
70,0.1273306048203729,1.7861042022705078,,0.00012545454545454546,1.2851545810699463
80,0.14552069122328332,1.6793855667114257,,0.00014363636363636363,1.2838554382324219
90,0.16371077762619374,1.7162944793701171,,0.00016181818181818184,1.1714879274368286
100,0.18190086402910413,1.7554031372070313,,0.00018,1.2169581651687622
100,0.18190086402910413,,1.6467101573944092,,
110,0.20009095043201455,1.7253461837768556,,0.00019818181818181821,0.982047975063324
120,0.21828103683492497,1.6901012420654298,,0.00019995921928281894,1.311044454574585
130,0.23647112323783537,1.6890836715698243,,0.00019981829160444514,1.1211520433425903
140,0.2546612096407458,1.630162239074707,,0.00019957685536765995,1.1256864070892334
150,0.2728512960436562,1.5933472633361816,,0.0001992351536782881,1.0274183750152588
160,0.29104138244656663,1.5547783851623536,,0.00019879353060096603,0.9296984672546387
170,0.30923146884947705,1.6028779983520507,,0.00019825243081269774,1.0352658033370972
180,0.3274215552523875,1.5275657653808594,,0.00019761239915510302,0.9160868525505066
190,0.34561164165529784,1.4958364486694335,,0.00019687408008580784,1.0868632793426514
200,0.36380172805820826,1.607356643676758,,0.00019603821702953046,0.9773741364479065
200,0.36380172805820826,,1.5264732837677002,,
210,0.3819918144611187,1.5360377311706543,,0.00019510565162951537,1.1503645181655884
220,0.4001819008640291,1.4609121322631835,,0.00019407732290007023,1.142633318901062
230,0.4183719872669395,1.5594743728637694,,0.00019295426628105792,1.0964490175247192
240,0.43656207366984995,1.485563087463379,,0.00019173761259529633,1.0153993368148804
250,0.45475216007276037,1.5576650619506835,,0.00019042858690991574,1.0615777969360352
260,0.47294224647567074,1.5637848854064942,,0.00018902850730281992,0.8867968916893005
270,0.49113233287858116,1.4825262069702148,,0.00018753878353549357,1.2030328512191772
280,0.5093224192814916,1.6292341232299805,,0.00018596091563349192,0.950810432434082
290,0.527512505684402,1.4749794006347656,,0.00018429649237604217,1.003156065940857
300,0.5457025920873124,1.4766353607177733,,0.0001825471896962774,0.9839940667152405
300,0.5457025920873124,,1.4585481882095337,,
310,0.5638926784902228,1.4485284805297851,,0.00018071476899371414,0.9635791778564453
320,0.5820827648931333,1.4775117874145507,,0.00017880107536067218,1.0386332273483276
330,0.6002728512960437,1.5088138580322266,,0.00017680803572442318,1.0592073202133179
340,0.6184629376989541,1.5062295913696289,,0.0001747376569069381,1.1375788450241089
350,0.6366530241018645,1.345858383178711,,0.00017259202360418762,1.0515327453613281
360,0.654843110504775,1.452385711669922,,0.00017037329628703004,1.0341325998306274
370,0.6730331969076853,1.4422046661376953,,0.00016808370902580036,1.0370107889175415
380,0.6912232833105957,1.4704832077026366,,0.00016572556724079056,1.0116181373596191
390,0.7094133697135061,1.3303154945373534,,0.00016330124538088705,0.9471760392189026
400,0.7276034561164165,1.4451990127563477,,0.0001608131845327018,0.8531176447868347
400,0.7276034561164165,,1.4131566286087036,,
410,0.745793542519327,1.4059270858764648,,0.00015826388996260503,0.9266340732574463
420,0.7639836289222374,1.3429441452026367,,0.0001556559285941344,1.0806608200073242
430,0.7821737153251478,1.4133657455444335,,0.0001529919264233205,0.9608333706855774
440,0.8003638017280582,1.4098355293273925,,0.0001502745658745316,1.1806195974349976
450,0.8185538881309686,1.3888769149780273,,0.0001475065830994995,1.0059775114059448
460,0.836743974533879,1.4141153335571288,,0.0001446907652222468,1.2004482746124268
470,0.8549340609367895,1.3725268363952636,,0.00014182994753268927,1.1862343549728394
480,0.8731241473396999,1.4997182846069337,,0.00013892701063173918,1.0112348794937134
490,0.8913142337426103,1.411814308166504,,0.00013598487753078425,0.9239815473556519
500,0.9095043201455207,1.3455278396606445,,0.00013300651070846333,1.1259560585021973
500,0.9095043201455207,,1.3826086521148682,,
510,0.927694406548431,1.4215834617614747,,0.00012999490912770107,0.9880897998809814
520,0.9458844929513415,1.4682502746582031,,0.0001269531052160068,1.0489548444747925
530,0.9640745793542519,1.4589834213256836,,0.0001238841618120769,1.1076045036315918
540,0.9822646657571623,1.3333162307739257,,0.00012079116908177593,1.0170793533325195
550,1.0,1.40805082321167,,0.00011767724140660157,1.0698821544647217
560,1.0181900864029103,1.1673401832580566,,0.00011454551424776637,1.2560479640960693
570,1.0363801728058208,1.2627082824707032,,0.00011139914098905406,0.979305624961853
580,1.0545702592087312,1.2374256134033204,,0.00010824128976162964,1.056166172027588
590,1.0727603456116417,1.3047691345214845,,0.00010507514025399943,1.1428015232086182
600,1.090950432014552,1.2176176071166993,,0.00010190388051033466,1.1262397766113281
600,1.090950432014552,,1.3718658685684204,,
610,1.1091405184174625,1.2442870140075684,,9.873070372038105e-05,1.2936264276504517
620,1.1273306048203728,1.1971792221069335,,9.55588050041874e-05,1.2216404676437378
630,1.1455206912232834,1.1102460861206054,,9.239137819489047e-05,1.103873610496521
640,1.1637107776261937,1.2835224151611329,,8.92316126227961e-05,1.0866775512695312
650,1.1819008640291042,1.1274468421936035,,8.608268990399349e-05,1.3621728420257568
660,1.2000909504320145,1.1972137451171876,,8.294778073673762e-05,1.161792516708374
670,1.218281036834925,1.1785043716430663,,7.983004170882518e-05,1.2880672216415405
680,1.2364711232378354,1.1373268127441407,,7.673261211917776e-05,1.2143229246139526
690,1.2546612096407457,1.1813081741333007,,7.365861081683433e-05,1.1943644285202026
700,1.2728512960436562,1.2140283584594727,,7.061113306053443e-05,1.3612626791000366
700,1.2728512960436562,,1.3553791046142578,,
710,1.2910413824465667,1.1781158447265625,,6.759324740205495e-05,1.4630014896392822
720,1.309231468849477,1.2163240432739257,,6.460799259643884e-05,1.156417965888977
730,1.3274215552523874,1.2515851974487304,,6.165837454222608e-05,1.3196147680282593
740,1.345611641655298,1.1720357894897462,,5.8747363254768894e-05,1.0574939250946045
750,1.3638017280582082,1.1322432518005372,,5.5877889875677845e-05,1.1636748313903809
760,1.3819918144611187,1.1473697662353515,,5.305284372141095e-05,1.1382358074188232
770,1.400181900864029,1.181938362121582,,5.027506937397652e-05,1.4003146886825562
780,1.4183719872669396,1.198837661743164,,4.754736381668057e-05,1.3944505453109741
790,1.43656207366985,1.1591856002807617,,4.487247361780169e-05,1.4724578857421875
800,1.4547521600727604,1.135543155670166,,4.225309216502933e-05,1.263336181640625
800,1.4547521600727604,,1.3394931554794312,,
810,1.4729422464756707,1.1175415992736817,,3.969185695345105e-05,1.3501912355422974
820,1.491132332878581,1.0892993927001953,,3.719134692981826e-05,1.4170973300933838
830,1.5093224192814916,1.180579662322998,,3.47540798957656e-05,1.2364271879196167
840,1.527512505684402,1.0640442848205567,,3.238250997259808e-05,1.378730297088623
850,1.5457025920873124,1.1171374320983887,,3.0079025130198935e-05,1.1281065940856934
860,1.5638926784902227,1.1443799972534179,,2.7845944782546453e-05,1.6986799240112305
870,1.5820827648931333,1.1145715713500977,,2.5685517452260567e-05,1.4462697505950928
880,1.6002728512960438,1.1438325881958007,,2.3599918506531337e-05,1.2687299251556396
